MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2020;1;458;458;458;HU;RO;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;335;335;335;HU;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1379;1379;1379;HU;SK;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;333;333;333;HU;UA;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;1;498;498;498;IE;GB;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;79;79;79;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;3108;3108;3108;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1446;1446;1446;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;0;0;0;IT;GR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;199;199;199;IT;ME;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;0;0;0;IT;MT;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;1;261;261;261;IT;SI;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;255;255;255;LT;BY;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;1;104;104;104;LT;LV;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;0;0;0;LT;PL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;199;199;199;LT;RU;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;1;720;720;720;LT;SE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;226;226;226;BY;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;1;180;180;180;BY;UA;Value on 3rd Wed. at 11;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;1;662;662;662;CH;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;3107;3107;3107;CH;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;764;764;764;CH;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;4244;4244;4244;CH;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2015;2015;2015;CZ;AT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2106;2106;2106;CZ;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;999;999;999;CZ;PL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1914;1914;1914;CZ;SK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2487;2487;2487;DE;AT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;3107;3107;3107;DE;CH;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2106;2106;2106;DE;CZ;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;863;863;863;DE;DK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1597;1597;1597;DE;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;505;505;505;DE;LU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;765;765;765;DE;NL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2094;2094;2094;DE;PL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;366;366;366;DE;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;863;863;863;DK;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;680;680;680;DK;NL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;187;187;187;DK;NO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;47;47;47;DK;SE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;958;958;958;EE;FI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;177;177;177;EE;LV;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;202;202;202;EE;RU;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;1;3322;3322;3322;ES;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1517;1517;1517;ES;PT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;958;958;958;FI;EE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;64;64;64;FI;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;386;386;386;FI;RU;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;1;2536;2536;2536;FI;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;109;109;109;FR;BE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;764;764;764;FR;CH;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1597;1597;1597;FR;DE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;3322;3322;3322;FR;ES;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2020;2020;2020;FR;GB;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2047;2047;2047;FR;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1023;1023;1023;GB;BE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2020;2020;2020;GB;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;211;211;211;GB;IE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1085;1085;1085;GB;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;15;15;15;GR;AL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;23;23;23;GR;BG;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;503;503;503;GR;IT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;127;127;127;GR;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;217;217;217;GR;TR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;520;520;520;HR;BA;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;181;181;181;HR;HU;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;33;33;33;HR;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;249;249;249;HR;SI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;901;901;901;HU;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;50;50;50;BY;UA;Value on 3rd Wed. at 03;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;2;682;682;682;CH;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;3959;3959;3959;CH;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2338;2338;2338;CH;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;4064;4064;4064;CH;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1461;1461;1461;CZ;AT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1940;1940;1940;CZ;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;851;851;851;CZ;PL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1386;1386;1386;CZ;SK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;3155;3155;3155;DE;AT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;3959;3959;3959;DE;CH;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1940;1940;1940;DE;CZ;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;181;181;181;DE;DK;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1719;1719;1719;DE;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;350;350;350;DE;LU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;91;91;91;DE;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1529;1529;1529;DE;PL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;608;608;608;DE;SE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;181;181;181;DK;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;700;700;700;DK;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;686;686;686;DK;NO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;595;595;595;DK;SE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1016;1016;1016;EE;FI;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;438;438;438;EE;LV;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;177;177;177;EE;RU;Value on 3rd Wed. at 03;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;1673;1673;1673;ES;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;168;168;168;ES;PT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1016;1016;1016;FI;EE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;36;36;36;FI;NO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;137;137;137;FI;RU;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;2151;2151;2151;FI;SE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;79;79;79;FR;BE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2338;2338;2338;FR;CH;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1719;1719;1719;FR;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1673;1673;1673;FR;ES;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1517;1517;1517;FR;GB;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2062;2062;2062;FR;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;393;393;393;GB;BE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1517;1517;1517;GB;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;530;530;530;GB;IE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;227;227;227;GB;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;63;63;63;GR;AL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;325;325;325;GR;BG;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;504;504;504;GR;IT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;584;584;584;GR;MK;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;149;149;149;GR;TR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;115;115;115;HR;BA;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;799;799;799;HR;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;55;55;55;HR;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;163;163;163;HR;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;530;530;530;HU;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;799;799;799;HU;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1701;1701;1701;DE;PL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2;2;2;DE;SE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;105;105;105;DK;DE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;580;580;580;DK;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;481;481;481;DK;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;519;519;519;DK;SE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;803;803;803;EE;FI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;107;107;107;EE;LV;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;190;190;190;EE;RU;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;1879;1879;1879;ES;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;218;218;218;ES;PT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;803;803;803;FI;EE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;4;4;4;FI;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;530;530;530;FI;RU;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;1981;1981;1981;FI;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;793;793;793;FR;BE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1752;1752;1752;FR;CH;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2004;2004;2004;FR;DE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1879;1879;1879;FR;ES;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2018;2018;2018;FR;GB;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2687;2687;2687;FR;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1023;1023;1023;GB;BE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2018;2018;2018;GB;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;199;199;199;GB;IE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1085;1085;1085;GB;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;148;148;148;GR;AL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;183;183;183;GR;BG;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;504;504;504;GR;IT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;471;471;471;GR;MK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;163;163;163;GR;TR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;211;211;211;HR;BA;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;468;468;468;HR;HU;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;57;57;57;HR;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;224;224;224;HR;SI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1002;1002;1002;HU;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;468;468;468;HU;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;535;535;535;HU;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;65;65;65;HU;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1370;1370;1370;HU;SK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;215;215;215;HU;UA;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;199;199;199;IE;GB;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;212;212;212;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;3874;3874;3874;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2687;2687;2687;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;504;504;504;IT;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;458;458;458;IT;ME;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;0;0;0;IT;MT;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;153;153;153;IT;SI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;208;208;208;LT;BY;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;174;174;174;LT;LV;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;480;480;480;LT;PL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;333;333;333;LT;RU;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;1981;1981;1981;SE;FI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;730;730;730;SE;LT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;811;811;811;SE;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;597;597;597;SE;PL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;859;859;859;SI;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;224;224;224;SI;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;153;153;153;SI;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1650;1650;1650;SK;CZ;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;1370;1370;1370;SK;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;511;511;511;SK;PL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;785;785;785;SK;UA;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;281;281;281;TR;BG;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;163;163;163;TR;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;68;68;68;UA;BY;Value on 3rd Wed. at 11;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;2;215;215;215;UA;HU;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;89;89;89;UA;MD;Value on 3rd Wed. at 11;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;2;215;215;215;UA;PL;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;708;708;708;UA;RO;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;310;310;310;UA;RU;Value on 3rd Wed. at 11;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;2;785;785;785;UA;SK;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;3;151;151;151;ME;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;0;0;0;ME;RS;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;103;103;103;LV;LT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;51;51;51;LV;RU;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;3;0;0;0;MD;RO;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;3;93;93;93;MD;UA;Value on 3rd Wed. at 11;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;3;340;340;340;ME;AL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;528;528;528;ME;BA;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;126;126;126;ME;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;83;83;83;ME;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;179;179;179;MK;BG;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;257;257;257;MK;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;477;477;477;MK;RS;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;105;105;105;MT;IT;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;3;304;304;304;NL;BE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;151;151;151;NL;DE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;700;700;700;NL;DK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;1085;1085;1085;NL;GB;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;704;704;704;NL;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;894;894;894;NO;DK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;3;3;3;NO;FI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;704;704;704;NO;NL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;370;370;370;NO;SE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;146;146;146;PL;CZ;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;1518;1518;1518;PL;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;434;434;434;PL;LT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;598;598;598;PL;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;120;120;120;PL;SK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;214;214;214;PL;UA;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;3;216;216;216;PT;ES;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;109;109;109;RO;BG;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;395;395;395;RO;HU;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;0;0;0;RO;MD;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;3;339;339;339;RO;RS;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;481;481;481;RO;UA;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;3;46;46;46;RS;AL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;118;118;118;RS;BA;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;7;7;7;RS;BG;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;36;36;36;RS;HR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;87;87;87;RS;HU;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;83;83;83;RS;ME;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;477;477;477;RS;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
