MeasureItem,MeasureItemCategoryID,MeasureItemID,Category,Country,Year,LengthOfCircuits,LengthOfRoutes,NumberOfUnits,ProvidedValue,CreationDate,ProvidedValueCode
Inventory of Transmission,5,426,Comments_3,CH,2024,,,,,45811.46389,
Inventory of Transmission,5,427,Comments_4,CH,2024,,,,,45811.46389,
Inventory of Transmission,5,422,DCC_110kV_220V,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,CH,2024,,,23,14136,45811.46389,
Inventory of Transmission,5,415,Nw_400kV_330kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,DK,2024,620.9,366.4,,,45811.46389,
Inventory of Transmission,5,407,ACC_Over_380kV,DK,2024,250.7,222.1,,,45811.46389,
Inventory of Transmission,5,400,ACL_110kV_220kV,DK,2024,2696.973,1659.8402,,,45811.46389,
Inventory of Transmission,5,401,ACL_220kV,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,402,ACL_275kV,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,403,ACL_330kV,DK,2024,256,78.3,,,45811.46389,
Inventory of Transmission,5,404,ACL_380_400kV,DK,2024,1472.2924,1033.181,,,45811.46389,
Inventory of Transmission,5,405,ACL_750kV,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,424,Comments_1,DK,2024,,,,,45811.46389,
Inventory of Transmission,5,425,Comments_2,DK,2024,,,,,45811.46389,
Inventory of Transmission,5,426,Comments_3,DK,2024,,,,,45811.46389,
Inventory of Transmission,5,427,Comments_4,DK,2024,,,,I believe that a category for lower than Of_PU_>220kV is missing. Energinet has 259 units of Of_PU_>110kV with a total capacity of 11762000 kVA. ,45811.46389,
Inventory of Transmission,5,422,DCC_110kV_220V,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,DK,2024,829.78,742.29,,,45811.46389,
Inventory of Transmission,5,409,DCC_Over_380kV,DK,2024,1565.627,1464.257,,,45811.46389,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,DK,2024,,,2,900,45811.46389,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,DK,2024,,,44,14901.2,45811.46389,
Inventory of Transmission,5,416,Nw_400kV_220kV,DK,2024,,,3,1450,45811.46389,
Inventory of Transmission,5,415,Nw_400kV_330kV,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,DK,2024,,,13,3530,45811.46389,
Inventory of Transmission,5,412,Of_PU_>275kV,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,DK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,DK,2024,,,62,18892.2,45811.46389,
Inventory of Transmission,5,406,ACC_220kV_380kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,SK,2024,40.028,79.802,,,45811.46389,
Inventory of Transmission,5,401,ACL_220kV,SK,2024,548.268,688.456,,,45811.46389,
Inventory of Transmission,5,402,ACL_275kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SK,2024,1865.069,2356.605,,,45811.46389,
Inventory of Transmission,5,405,ACL_750kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,424,Comments_1,SK,2024,,,,,45811.46389,
Inventory of Transmission,5,425,Comments_2,SK,2024,,,,,45811.46389,
Inventory of Transmission,5,426,Comments_3,SK,2024,,,,,45811.46389,
Inventory of Transmission,5,427,Comments_4,SK,2024,,,,,45811.46389,
Inventory of Transmission,5,422,DCC_110kV_220V,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,SK,2024,0.33633,0.66579,,,45811.46389,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SK,2024,,,6,1200,45811.46389,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SK,2024,,,31,9330,45811.46389,
Inventory of Transmission,5,416,Nw_400kV_220kV,SK,2024,,,3,1400,45811.46389,
Inventory of Transmission,5,415,Nw_400kV_330kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SK,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,IE,2023,195.8,,,,22/04/2024 12:00,
Inventory of Transmission,5,407,ACC_Over_380kV,IE,2023,1.5,1.5,,,22/04/2024 12:00,
Inventory of Transmission,5,400,ACL_110kV_220kV,IE,2023,4673,4207.8,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,IE,2023,1785.7,1835.2,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,IE,2023,97.04,48.52,,,22/04/2024 12:00,
Inventory of Transmission,5,403,ACL_330kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,IE,2023,439.1,439.1,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,IE,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,IE,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,IE,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,IE,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,IE,2023,263,263,,,22/04/2024 12:00,
Inventory of Transmission,5,409,DCC_Over_380kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,IE,2023,,,57,11614,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,IE,2023,,,3,1200,22/04/2024 12:00,
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,IE,2023,,,8,4050,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,IE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,IS,2023,1383.3,1383.3,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,IS,2023,1112.1,1112.1,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,405,ACL_750kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,IS,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,IS,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,IS,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,IS,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,IS,2023,,,15,1237,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,IS,2023,,,37,2217,22/04/2024 12:00,
Inventory of Transmission,5,412,Of_PU_>275kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,IS,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,LT,2023,0.3,0.3,,,22/04/2024 12:00,
Inventory of Transmission,5,407,ACC_Over_380kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,LT,2023,4992,4278,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,402,ACL_275kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,LT,2023,1896,1729,,,22/04/2024 12:00,
Inventory of Transmission,5,404,ACL_380_400kV,LT,2023,102.7,51.35,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,LT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,LT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,LT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,LT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,LT,2023,147.17,147.17,,,22/04/2024 12:00,
Inventory of Transmission,5,409,DCC_Over_380kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,LT,2023,,,23,4650,22/04/2024 12:00,
Inventory of Transmission,5,418,Nw_330kV_220kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,LT,2023,,,3,1800,22/04/2024 12:00,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,LT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,ME,2022,,747.55,,,45144.52986,
Inventory of Transmission,5,401,ACL_220kV,ME,2022,,372.7,,,45144.52986,
Inventory of Transmission,5,402,ACL_275kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,403,ACL_330kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,ME,2022,,355.3,,,45144.52986,
Inventory of Transmission,5,405,ACL_750kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,ME,2022,,,6,1850,45144.52986,
Inventory of Transmission,5,418,Nw_330kV_220kV,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,ME,2022,,,11,977.5,45144.52986,
Inventory of Transmission,5,422,DCC_110kV_220V,ME,2022,,,,,45144.52986,Not Expected
Inventory of Transmission,5,424,Comments_1,ME,2022,,,,,45144.52986,
Inventory of Transmission,5,425,Comments_2,ME,2022,,,,,45144.52986,
Inventory of Transmission,5,426,Comments_3,ME,2022,,,,,45144.52986,
Inventory of Transmission,5,427,Comments_4,ME,2022,,,,,45144.52986,
Inventory of Transmission,5,400,ACL_110kV_220kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,401,ACL_220kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,402,ACL_275kV,GB,2018,7778,0,,,43559,
Inventory of Transmission,5,403,ACL_330kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,GB,2018,12607,0,,,43559,
Inventory of Transmission,5,405,ACL_750kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,GB,2018,839,0,,,43559,
Inventory of Transmission,5,407,ACC_Over_380kV,GB,2018,296,0,,,43559,
Inventory of Transmission,5,408,DCC_220kV_380kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,GB,2018,327,0,,,43559,
Inventory of Transmission,5,410,Of_PU_>400kV,GB,2018,,,343,80.07,43559,
Inventory of Transmission,5,411,Of_PU_>330kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,GB,2018,,,537,99.71,43559,
Inventory of Transmission,5,413,Of_PU_>220kV,GB,2018,,,60,126.39,43559,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,GB,2018,,,124,97.94,43559,
Inventory of Transmission,5,416,Nw_400kV_220kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,422,DCC_110kV_220V,GB,2018,,,,,43559,Not Expected
Inventory of Transmission,5,424,Comments_1,GB,2018,,,,,43559,
Inventory of Transmission,5,425,Comments_2,GB,2018,,,,,43559,
Inventory of Transmission,5,426,Comments_3,GB,2018,,,,,43559,
Inventory of Transmission,5,427,Comments_4,GB,2018,,,,,43559,
Inventory of Transmission,5,400,ACL_110kV_220kV,TR,2018,44369.34,34252.6,,,43805,
Inventory of Transmission,5,401,ACL_220kV,TR,2018,84.82,84.82,,,43805,
Inventory of Transmission,5,402,ACL_275kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,403,ACL_330kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,TR,2018,23159.16,21636.03,,,43805,
Inventory of Transmission,5,405,ACL_750kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,TR,2018,391.12,160,,,43805,
Inventory of Transmission,5,407,ACC_Over_380kV,TR,2018,89.68,89.68,,,43805,
Inventory of Transmission,5,408,DCC_220kV_380kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,TR,2018,,,353,70652.16,43805,
Inventory of Transmission,5,416,Nw_400kV_220kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,TR,2018,,,1432,100685.44,43805,
Inventory of Transmission,5,422,DCC_110kV_220V,TR,2018,,,,,43805,Not Expected
Inventory of Transmission,5,424,Comments_1,TR,2018,,,,,43805,
Inventory of Transmission,5,425,Comments_2,TR,2018,,,,,43805,
Inventory of Transmission,5,426,Comments_3,TR,2018,,,,,43805,
Inventory of Transmission,5,427,Comments_4,TR,2018,,,,,43805,
